219,0,91,91,91,1244.000,391.500
220,0,91,91,91,1248.000,390.500
221,0,91,91,91,1254.000,389.500
222,0,91,91,91,1257.500,389.500
223,0,91,91,91,1262.500,388.500
224,0,91,91,91,1266.500,387.000
225,0,91,91,91,1270.500,385.500
226,0,91,91,91,1274.000,384.000
227,0,91,91,91,1277.500,383.500
228,0,91,91,91,1282.500,382.500
229,0,91,91,91,1288.000,381.000
230,0,91,91,91,1292.500,379.500
231,0,91,91,91,1297.000,377.500
232,0,91,91,91,1303.500,375.500
233,0,91,91,91,1308.000,374.000
234,0,91,91,91,1311.000,372.500
235,0,91,91,91,1314.500,372.000
236,0,91,91,91,1233.500,392.500
237,0,91,91,91,1212.500,400.500
238,0,91,91,91,1151.000,416.000
239,0,91,91,91,1108.000,424.500
240,0,91,91,91,1060.500,433.500
241,0,91,91,91,927.500,457.000
242,0,91,91,91,917.500,460.000
243,0,91,91,91,872.500,468.000
244,0,91,91,91,803.000,479.000
245,0,91,91,91,770.000,483.000
