"N","min(GlobalNodeId)","q1(GlobalNodeId)","med(GlobalNodeId)","q3(GlobalNodeId)","max(GlobalNodeId)","avg(GlobalNodeId)","std(GlobalNodeId)","min(PedigreeNodeId)","q1(PedigreeNodeId)","med(PedigreeNodeId)","q3(PedigreeNodeId)","max(PedigreeNodeId)","avg(PedigreeNodeId)","std(PedigreeNodeId)","min(nodal_Cauchy_Stress_1_1)","q1(nodal_Cauchy_Stress_1_1)","med(nodal_Cauchy_Stress_1_1)","q3(nodal_Cauchy_Stress_1_1)","max(nodal_Cauchy_Stress_1_1)","avg(nodal_Cauchy_Stress_1_1)","std(nodal_Cauchy_Stress_1_1)","min(nodal_Cauchy_Stress_1_2)","q1(nodal_Cauchy_Stress_1_2)","med(nodal_Cauchy_Stress_1_2)","q3(nodal_Cauchy_Stress_1_2)","max(nodal_Cauchy_Stress_1_2)","avg(nodal_Cauchy_Stress_1_2)","std(nodal_Cauchy_Stress_1_2)","min(nodal_Cauchy_Stress_1_3)","q1(nodal_Cauchy_Stress_1_3)","med(nodal_Cauchy_Stress_1_3)","q3(nodal_Cauchy_Stress_1_3)","max(nodal_Cauchy_Stress_1_3)","avg(nodal_Cauchy_Stress_1_3)","std(nodal_Cauchy_Stress_1_3)","min(nodal_Cauchy_Stress_2_1)","q1(nodal_Cauchy_Stress_2_1)","med(nodal_Cauchy_Stress_2_1)","q3(nodal_Cauchy_Stress_2_1)","max(nodal_Cauchy_Stress_2_1)","avg(nodal_Cauchy_Stress_2_1)","std(nodal_Cauchy_Stress_2_1)","min(nodal_Cauchy_Stress_2_2)","q1(nodal_Cauchy_Stress_2_2)","med(nodal_Cauchy_Stress_2_2)","q3(nodal_Cauchy_Stress_2_2)","max(nodal_Cauchy_Stress_2_2)","avg(nodal_Cauchy_Stress_2_2)","std(nodal_Cauchy_Stress_2_2)","min(nodal_Cauchy_Stress_2_3)","q1(nodal_Cauchy_Stress_2_3)","med(nodal_Cauchy_Stress_2_3)","q3(nodal_Cauchy_Stress_2_3)","max(nodal_Cauchy_Stress_2_3)","avg(nodal_Cauchy_Stress_2_3)","std(nodal_Cauchy_Stress_2_3)","min(nodal_Cauchy_Stress_3_1)","q1(nodal_Cauchy_Stress_3_1)","med(nodal_Cauchy_Stress_3_1)","q3(nodal_Cauchy_Stress_3_1)","max(nodal_Cauchy_Stress_3_1)","avg(nodal_Cauchy_Stress_3_1)","std(nodal_Cauchy_Stress_3_1)","min(nodal_Cauchy_Stress_3_2)","q1(nodal_Cauchy_Stress_3_2)","med(nodal_Cauchy_Stress_3_2)","q3(nodal_Cauchy_Stress_3_2)","max(nodal_Cauchy_Stress_3_2)","avg(nodal_Cauchy_Stress_3_2)","std(nodal_Cauchy_Stress_3_2)","min(nodal_Cauchy_Stress_3_3)","q1(nodal_Cauchy_Stress_3_3)","med(nodal_Cauchy_Stress_3_3)","q3(nodal_Cauchy_Stress_3_3)","max(nodal_Cauchy_Stress_3_3)","avg(nodal_Cauchy_Stress_3_3)","std(nodal_Cauchy_Stress_3_3)","min(solution_ (0))","q1(solution_ (0))","med(solution_ (0))","q3(solution_ (0))","max(solution_ (0))","avg(solution_ (0))","std(solution_ (0))","min(solution_ (1))","q1(solution_ (1))","med(solution_ (1))","q3(solution_ (1))","max(solution_ (1))","avg(solution_ (1))","std(solution_ (1))","min(solution_ (2))","q1(solution_ (2))","med(solution_ (2))","q3(solution_ (2))","max(solution_ (2))","avg(solution_ (2))","std(solution_ (2))","min(solution_ (Magnitude))","q1(solution_ (Magnitude))","med(solution_ (Magnitude))","q3(solution_ (Magnitude))","max(solution_ (Magnitude))","avg(solution_ (Magnitude))","std(solution_ (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.93370e-01,-3.93370e-01,-3.93370e-01,-3.93370e-01,-3.93370e-01,-3.93370e-01,0.00000e+00,-7.20225e-02,-7.20225e-02,-7.20225e-02,-7.20225e-02,-7.20225e-02,-7.20225e-02,0.00000e+00,-6.00585e-03,-6.00585e-03,-6.00585e-03,-6.00585e-03,-6.00585e-03,-6.00585e-03,0.00000e+00,-7.20225e-02,-7.20225e-02,-7.20225e-02,-7.20225e-02,-7.20225e-02,-7.20225e-02,0.00000e+00,4.55727e-01,4.55727e-01,4.55727e-01,4.55727e-01,4.55727e-01,4.55727e-01,0.00000e+00,4.24845e-02,4.24845e-02,4.24845e-02,4.24845e-02,4.24845e-02,4.24845e-02,0.00000e+00,-6.00585e-03,-6.00585e-03,-6.00585e-03,-6.00585e-03,-6.00585e-03,-6.00585e-03,0.00000e+00,4.24845e-02,4.24845e-02,4.24845e-02,4.24845e-02,4.24845e-02,4.24845e-02,0.00000e+00,2.33894e-01,2.33894e-01,2.33894e-01,2.33894e-01,2.33894e-01,2.33894e-01,0.00000e+00,-6.37284e-03,-6.37284e-03,-6.37284e-03,-6.37284e-03,-6.37284e-03,-6.37284e-03,0.00000e+00,-2.66809e-03,-2.66809e-03,-2.66809e-03,-2.66809e-03,-2.66809e-03,-2.66809e-03,0.00000e+00,-1.34306e+00,-1.34306e+00,-1.34306e+00,-1.34306e+00,-1.34306e+00,-1.34306e+00,0.00000e+00,1.34308e+00,1.34308e+00,1.34308e+00,1.34308e+00,1.34308e+00,1.34308e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.43514e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.91841e-01,-3.91841e-01,-3.91841e-01,-3.91841e-01,-3.91841e-01,-3.91841e-01,0.00000e+00,-7.21095e-02,-7.21095e-02,-7.21095e-02,-7.21095e-02,-7.21095e-02,-7.21095e-02,0.00000e+00,-6.00056e-03,-6.00056e-03,-6.00056e-03,-6.00056e-03,-6.00056e-03,-6.00056e-03,0.00000e+00,-7.21095e-02,-7.21095e-02,-7.21095e-02,-7.21095e-02,-7.21095e-02,-7.21095e-02,0.00000e+00,4.55542e-01,4.55542e-01,4.55542e-01,4.55542e-01,4.55542e-01,4.55542e-01,0.00000e+00,4.25602e-02,4.25602e-02,4.25602e-02,4.25602e-02,4.25602e-02,4.25602e-02,0.00000e+00,-6.00056e-03,-6.00056e-03,-6.00056e-03,-6.00056e-03,-6.00056e-03,-6.00056e-03,0.00000e+00,4.25602e-02,4.25602e-02,4.25602e-02,4.25602e-02,4.25602e-02,4.25602e-02,0.00000e+00,2.34734e-01,2.34734e-01,2.34734e-01,2.34734e-01,2.34734e-01,2.34734e-01,0.00000e+00,-6.37709e-03,-6.37709e-03,-6.37709e-03,-6.37709e-03,-6.37709e-03,-6.37709e-03,0.00000e+00,-2.66947e-03,-2.66947e-03,-2.66947e-03,-2.66947e-03,-2.66947e-03,-2.66947e-03,0.00000e+00,-1.34345e+00,-1.34345e+00,-1.34345e+00,-1.34345e+00,-1.34345e+00,-1.34345e+00,0.00000e+00,1.34347e+00,1.34347e+00,1.34347e+00,1.34347e+00,1.34347e+00,1.34347e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.43662e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.90858e-01,-3.90858e-01,-3.90858e-01,-3.90858e-01,-3.90858e-01,-3.90858e-01,0.00000e+00,-7.21618e-02,-7.21618e-02,-7.21618e-02,-7.21618e-02,-7.21618e-02,-7.21618e-02,0.00000e+00,-5.99124e-03,-5.99124e-03,-5.99124e-03,-5.99124e-03,-5.99124e-03,-5.99124e-03,0.00000e+00,-7.21618e-02,-7.21618e-02,-7.21618e-02,-7.21618e-02,-7.21618e-02,-7.21618e-02,0.00000e+00,4.55414e-01,4.55414e-01,4.55414e-01,4.55414e-01,4.55414e-01,4.55414e-01,0.00000e+00,4.26050e-02,4.26050e-02,4.26050e-02,4.26050e-02,4.26050e-02,4.26050e-02,0.00000e+00,-5.99124e-03,-5.99124e-03,-5.99124e-03,-5.99124e-03,-5.99124e-03,-5.99124e-03,0.00000e+00,4.26050e-02,4.26050e-02,4.26050e-02,4.26050e-02,4.26050e-02,4.26050e-02,0.00000e+00,2.35198e-01,2.35198e-01,2.35198e-01,2.35198e-01,2.35198e-01,2.35198e-01,0.00000e+00,-6.37924e-03,-6.37924e-03,-6.37924e-03,-6.37924e-03,-6.37924e-03,-6.37924e-03,0.00000e+00,-2.67011e-03,-2.67011e-03,-2.67011e-03,-2.67011e-03,-2.67011e-03,-2.67011e-03,0.00000e+00,-1.34365e+00,-1.34365e+00,-1.34365e+00,-1.34365e+00,-1.34365e+00,-1.34365e+00,0.00000e+00,1.34367e+00,1.34367e+00,1.34367e+00,1.34367e+00,1.34367e+00,1.34367e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.43739e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.89998e-01,-3.89998e-01,-3.89998e-01,-3.89998e-01,-3.89998e-01,-3.89998e-01,0.00000e+00,-7.22095e-02,-7.22095e-02,-7.22095e-02,-7.22095e-02,-7.22095e-02,-7.22095e-02,0.00000e+00,-5.98859e-03,-5.98859e-03,-5.98859e-03,-5.98859e-03,-5.98859e-03,-5.98859e-03,0.00000e+00,-7.22095e-02,-7.22095e-02,-7.22095e-02,-7.22095e-02,-7.22095e-02,-7.22095e-02,0.00000e+00,4.55297e-01,4.55297e-01,4.55297e-01,4.55297e-01,4.55297e-01,4.55297e-01,0.00000e+00,4.26477e-02,4.26477e-02,4.26477e-02,4.26477e-02,4.26477e-02,4.26477e-02,0.00000e+00,-5.98859e-03,-5.98859e-03,-5.98859e-03,-5.98859e-03,-5.98859e-03,-5.98859e-03,0.00000e+00,4.26477e-02,4.26477e-02,4.26477e-02,4.26477e-02,4.26477e-02,4.26477e-02,0.00000e+00,2.35668e-01,2.35668e-01,2.35668e-01,2.35668e-01,2.35668e-01,2.35668e-01,0.00000e+00,-6.38166e-03,-6.38166e-03,-6.38166e-03,-6.38166e-03,-6.38166e-03,-6.38166e-03,0.00000e+00,-2.67087e-03,-2.67087e-03,-2.67087e-03,-2.67087e-03,-2.67087e-03,-2.67087e-03,0.00000e+00,-1.34387e+00,-1.34387e+00,-1.34387e+00,-1.34387e+00,-1.34387e+00,-1.34387e+00,0.00000e+00,1.34388e+00,1.34388e+00,1.34388e+00,1.34388e+00,1.34388e+00,1.34388e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.43822e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.89077e-01,-3.89077e-01,-3.89077e-01,-3.89077e-01,-3.89077e-01,-3.89077e-01,0.00000e+00,-7.22607e-02,-7.22607e-02,-7.22607e-02,-7.22607e-02,-7.22607e-02,-7.22607e-02,0.00000e+00,-5.98573e-03,-5.98573e-03,-5.98573e-03,-5.98573e-03,-5.98573e-03,-5.98573e-03,0.00000e+00,-7.22607e-02,-7.22607e-02,-7.22607e-02,-7.22607e-02,-7.22607e-02,-7.22607e-02,0.00000e+00,4.55174e-01,4.55174e-01,4.55174e-01,4.55174e-01,4.55174e-01,4.55174e-01,0.00000e+00,4.26934e-02,4.26934e-02,4.26934e-02,4.26934e-02,4.26934e-02,4.26934e-02,0.00000e+00,-5.98573e-03,-5.98573e-03,-5.98573e-03,-5.98573e-03,-5.98573e-03,-5.98573e-03,0.00000e+00,4.26934e-02,4.26934e-02,4.26934e-02,4.26934e-02,4.26934e-02,4.26934e-02,0.00000e+00,2.36173e-01,2.36173e-01,2.36173e-01,2.36173e-01,2.36173e-01,2.36173e-01,0.00000e+00,-6.38426e-03,-6.38426e-03,-6.38426e-03,-6.38426e-03,-6.38426e-03,-6.38426e-03,0.00000e+00,-2.67169e-03,-2.67169e-03,-2.67169e-03,-2.67169e-03,-2.67169e-03,-2.67169e-03,0.00000e+00,-1.34410e+00,-1.34410e+00,-1.34410e+00,-1.34410e+00,-1.34410e+00,-1.34410e+00,0.00000e+00,1.34412e+00,1.34412e+00,1.34412e+00,1.34412e+00,1.34412e+00,1.34412e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.43912e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.88089e-01,-3.88089e-01,-3.88089e-01,-3.88089e-01,-3.88089e-01,-3.88089e-01,0.00000e+00,-7.23159e-02,-7.23159e-02,-7.23159e-02,-7.23159e-02,-7.23159e-02,-7.23159e-02,0.00000e+00,-5.98261e-03,-5.98261e-03,-5.98261e-03,-5.98261e-03,-5.98261e-03,-5.98261e-03,0.00000e+00,-7.23159e-02,-7.23159e-02,-7.23159e-02,-7.23159e-02,-7.23159e-02,-7.23159e-02,0.00000e+00,4.55046e-01,4.55046e-01,4.55046e-01,4.55046e-01,4.55046e-01,4.55046e-01,0.00000e+00,4.27425e-02,4.27425e-02,4.27425e-02,4.27425e-02,4.27425e-02,4.27425e-02,0.00000e+00,-5.98261e-03,-5.98261e-03,-5.98261e-03,-5.98261e-03,-5.98261e-03,-5.98261e-03,0.00000e+00,4.27425e-02,4.27425e-02,4.27425e-02,4.27425e-02,4.27425e-02,4.27425e-02,0.00000e+00,2.36715e-01,2.36715e-01,2.36715e-01,2.36715e-01,2.36715e-01,2.36715e-01,0.00000e+00,-6.38705e-03,-6.38705e-03,-6.38705e-03,-6.38705e-03,-6.38705e-03,-6.38705e-03,0.00000e+00,-2.67257e-03,-2.67257e-03,-2.67257e-03,-2.67257e-03,-2.67257e-03,-2.67257e-03,0.00000e+00,-1.34435e+00,-1.34435e+00,-1.34435e+00,-1.34435e+00,-1.34435e+00,-1.34435e+00,0.00000e+00,1.34437e+00,1.34437e+00,1.34437e+00,1.34437e+00,1.34437e+00,1.34437e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44008e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.87028e-01,-3.87028e-01,-3.87028e-01,-3.87028e-01,-3.87028e-01,-3.87028e-01,0.00000e+00,-7.23753e-02,-7.23753e-02,-7.23753e-02,-7.23753e-02,-7.23753e-02,-7.23753e-02,0.00000e+00,-5.97919e-03,-5.97919e-03,-5.97919e-03,-5.97919e-03,-5.97919e-03,-5.97919e-03,0.00000e+00,-7.23753e-02,-7.23753e-02,-7.23753e-02,-7.23753e-02,-7.23753e-02,-7.23753e-02,0.00000e+00,4.54910e-01,4.54910e-01,4.54910e-01,4.54910e-01,4.54910e-01,4.54910e-01,0.00000e+00,4.27952e-02,4.27952e-02,4.27952e-02,4.27952e-02,4.27952e-02,4.27952e-02,0.00000e+00,-5.97919e-03,-5.97919e-03,-5.97919e-03,-5.97919e-03,-5.97919e-03,-5.97919e-03,0.00000e+00,4.27952e-02,4.27952e-02,4.27952e-02,4.27952e-02,4.27952e-02,4.27952e-02,0.00000e+00,2.37297e-01,2.37297e-01,2.37297e-01,2.37297e-01,2.37297e-01,2.37297e-01,0.00000e+00,-6.39005e-03,-6.39005e-03,-6.39005e-03,-6.39005e-03,-6.39005e-03,-6.39005e-03,0.00000e+00,-2.67352e-03,-2.67352e-03,-2.67352e-03,-2.67352e-03,-2.67352e-03,-2.67352e-03,0.00000e+00,-1.34462e+00,-1.34462e+00,-1.34462e+00,-1.34462e+00,-1.34462e+00,-1.34462e+00,0.00000e+00,1.34464e+00,1.34464e+00,1.34464e+00,1.34464e+00,1.34464e+00,1.34464e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44111e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.85889e-01,-3.85889e-01,-3.85889e-01,-3.85889e-01,-3.85889e-01,-3.85889e-01,0.00000e+00,-7.24394e-02,-7.24394e-02,-7.24394e-02,-7.24394e-02,-7.24394e-02,-7.24394e-02,0.00000e+00,-5.97546e-03,-5.97546e-03,-5.97546e-03,-5.97546e-03,-5.97546e-03,-5.97546e-03,0.00000e+00,-7.24394e-02,-7.24394e-02,-7.24394e-02,-7.24394e-02,-7.24394e-02,-7.24394e-02,0.00000e+00,4.54767e-01,4.54767e-01,4.54767e-01,4.54767e-01,4.54767e-01,4.54767e-01,0.00000e+00,4.28519e-02,4.28519e-02,4.28519e-02,4.28519e-02,4.28519e-02,4.28519e-02,0.00000e+00,-5.97546e-03,-5.97546e-03,-5.97546e-03,-5.97546e-03,-5.97546e-03,-5.97546e-03,0.00000e+00,4.28519e-02,4.28519e-02,4.28519e-02,4.28519e-02,4.28519e-02,4.28519e-02,0.00000e+00,2.37923e-01,2.37923e-01,2.37923e-01,2.37923e-01,2.37923e-01,2.37923e-01,0.00000e+00,-6.39326e-03,-6.39326e-03,-6.39326e-03,-6.39326e-03,-6.39326e-03,-6.39326e-03,0.00000e+00,-2.67454e-03,-2.67454e-03,-2.67454e-03,-2.67454e-03,-2.67454e-03,-2.67454e-03,0.00000e+00,-1.34492e+00,-1.34492e+00,-1.34492e+00,-1.34492e+00,-1.34492e+00,-1.34492e+00,0.00000e+00,1.34493e+00,1.34493e+00,1.34493e+00,1.34493e+00,1.34493e+00,1.34493e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44222e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.84667e-01,-3.84667e-01,-3.84667e-01,-3.84667e-01,-3.84667e-01,-3.84667e-01,0.00000e+00,-7.25085e-02,-7.25085e-02,-7.25085e-02,-7.25085e-02,-7.25085e-02,-7.25085e-02,0.00000e+00,-5.97135e-03,-5.97135e-03,-5.97135e-03,-5.97135e-03,-5.97135e-03,-5.97135e-03,0.00000e+00,-7.25085e-02,-7.25085e-02,-7.25085e-02,-7.25085e-02,-7.25085e-02,-7.25085e-02,0.00000e+00,4.54617e-01,4.54617e-01,4.54617e-01,4.54617e-01,4.54617e-01,4.54617e-01,0.00000e+00,4.29126e-02,4.29126e-02,4.29126e-02,4.29126e-02,4.29126e-02,4.29126e-02,0.00000e+00,-5.97135e-03,-5.97135e-03,-5.97135e-03,-5.97135e-03,-5.97135e-03,-5.97135e-03,0.00000e+00,4.29126e-02,4.29126e-02,4.29126e-02,4.29126e-02,4.29126e-02,4.29126e-02,0.00000e+00,2.38594e-01,2.38594e-01,2.38594e-01,2.38594e-01,2.38594e-01,2.38594e-01,0.00000e+00,-6.39672e-03,-6.39672e-03,-6.39672e-03,-6.39672e-03,-6.39672e-03,-6.39672e-03,0.00000e+00,-2.67564e-03,-2.67564e-03,-2.67564e-03,-2.67564e-03,-2.67564e-03,-2.67564e-03,0.00000e+00,-1.34523e+00,-1.34523e+00,-1.34523e+00,-1.34523e+00,-1.34523e+00,-1.34523e+00,0.00000e+00,1.34525e+00,1.34525e+00,1.34525e+00,1.34525e+00,1.34525e+00,1.34525e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44342e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.83356e-01,-3.83356e-01,-3.83356e-01,-3.83356e-01,-3.83356e-01,-3.83356e-01,0.00000e+00,-7.25829e-02,-7.25829e-02,-7.25829e-02,-7.25829e-02,-7.25829e-02,-7.25829e-02,0.00000e+00,-5.96683e-03,-5.96683e-03,-5.96683e-03,-5.96683e-03,-5.96683e-03,-5.96683e-03,0.00000e+00,-7.25829e-02,-7.25829e-02,-7.25829e-02,-7.25829e-02,-7.25829e-02,-7.25829e-02,0.00000e+00,4.54457e-01,4.54457e-01,4.54457e-01,4.54457e-01,4.54457e-01,4.54457e-01,0.00000e+00,4.29779e-02,4.29779e-02,4.29779e-02,4.29779e-02,4.29779e-02,4.29779e-02,0.00000e+00,-5.96683e-03,-5.96683e-03,-5.96683e-03,-5.96683e-03,-5.96683e-03,-5.96683e-03,0.00000e+00,4.29779e-02,4.29779e-02,4.29779e-02,4.29779e-02,4.29779e-02,4.29779e-02,0.00000e+00,2.39315e-01,2.39315e-01,2.39315e-01,2.39315e-01,2.39315e-01,2.39315e-01,0.00000e+00,-6.40043e-03,-6.40043e-03,-6.40043e-03,-6.40043e-03,-6.40043e-03,-6.40043e-03,0.00000e+00,-2.67683e-03,-2.67683e-03,-2.67683e-03,-2.67683e-03,-2.67683e-03,-2.67683e-03,0.00000e+00,-1.34556e+00,-1.34556e+00,-1.34556e+00,-1.34556e+00,-1.34556e+00,-1.34556e+00,0.00000e+00,1.34558e+00,1.34558e+00,1.34558e+00,1.34558e+00,1.34558e+00,1.34558e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44470e+01
1.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,2188,2188,2188,2188,2188,2.18800e+03,0.00000e+00,-3.81962e-01,-3.81962e-01,-3.81962e-01,-3.81962e-01,-3.81962e-01,-3.81962e-01,0.00000e+00,-7.26625e-02,-7.26625e-02,-7.26625e-02,-7.26625e-02,-7.26625e-02,-7.26625e-02,0.00000e+00,-5.96180e-03,-5.96180e-03,-5.96180e-03,-5.96180e-03,-5.96180e-03,-5.96180e-03,0.00000e+00,-7.26625e-02,-7.26625e-02,-7.26625e-02,-7.26625e-02,-7.26625e-02,-7.26625e-02,0.00000e+00,4.54288e-01,4.54288e-01,4.54288e-01,4.54288e-01,4.54288e-01,4.54288e-01,0.00000e+00,4.30473e-02,4.30473e-02,4.30473e-02,4.30473e-02,4.30473e-02,4.30473e-02,0.00000e+00,-5.96180e-03,-5.96180e-03,-5.96180e-03,-5.96180e-03,-5.96180e-03,-5.96180e-03,0.00000e+00,4.30473e-02,4.30473e-02,4.30473e-02,4.30473e-02,4.30473e-02,4.30473e-02,0.00000e+00,2.40082e-01,2.40082e-01,2.40082e-01,2.40082e-01,2.40082e-01,2.40082e-01,0.00000e+00,-6.40437e-03,-6.40437e-03,-6.40437e-03,-6.40437e-03,-6.40437e-03,-6.40437e-03,0.00000e+00,-2.67809e-03,-2.67809e-03,-2.67809e-03,-2.67809e-03,-2.67809e-03,-2.67809e-03,0.00000e+00,-1.34592e+00,-1.34592e+00,-1.34592e+00,-1.34592e+00,-1.34592e+00,-1.34592e+00,0.00000e+00,1.34594e+00,1.34594e+00,1.34594e+00,1.34594e+00,1.34594e+00,1.34594e+00,0.00000e+00,2122,2122,2122,2122,2122,2.12200e+03,0.00000e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,5.77211e+00,0.00000e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,4.94169e+00,0.00000e+00,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,6.50000e-02,0.00000e+00,1,2.44607e+01
